agenID_asal,servID,Tujuan_Kecamatan,Tujuan_Kabupaten,Tujuan_Propinsi,JenisUnit,TypeUnit,hargapokok,estimasiHari,keterangan,Flag_DS
385,1,WAKORUMBA UTARA,BUTON UTARA,SULAWESI TENGGARA,Motor,250 CC,7225000,21,,N
385,1,BAULA,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,KOLAKA,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LADONGI,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LALOLAE,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LAMBANDIA (LAMBADIA),KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LATAMBAGA,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LOEA,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,MOWEWE,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,POLI POLIA,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,POLINGGONA,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,POMALAA,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7225000,21,,N
385,1,SAMATURU,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,TANGGETADA,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,TINONDO,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,TIRAWUTA,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,TOARI,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,ULUIWOI,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,WATUMBANGGA (WATUBANGGO),KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,WOLO,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,WUNDULAKO,KOLAKA,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,BATU PUTIH,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,KATOI,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,KODEOHA,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,LASUSUA,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,LOMBAI (LAMBAI),KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,NGAPA,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,PAKUE,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,PAKUE TENGAH,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,PAKUE UTARA,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,POREHU,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,RANTEANGIN,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,TIWU,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,TOLALA,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,WATUNOHU,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,WAWO,KOLAKA UTARA,SULAWESI TENGGARA,Motor,250 CC,10025000,21,,N
385,1,ABUKI,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,AMONGGEDO,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,ANGGABERI,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,ASINUA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,BESULUTU,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,BONDOALA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,KAPOIALA (KAPOYALA),KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,KONAWE,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LALONGGASUMEETO,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LAMBUYA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LATOMA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,MELUHU,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,ONEMBUTE,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,PONDIDAHA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,PURIALA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,ROUTA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,6275000,16,,Y
385,1,SAMPARA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,SOROPIA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,TONGAUNA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,UEPAI (UWEPAI),KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,UNAAHA,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,WAWONII BARAT,KONAWE,SULAWESI TENGGARA,Motor,250 CC,8825000,16,,Y
385,1,WAWOTOBI,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,WONGGEDUKU,KONAWE,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,ANDOOLO,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,ANGATA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,BAITO,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,BASALA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,BENUA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,BUKE,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,KOLONO,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,KONDA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LAEYA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LAINEA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,LALEMBUU / LALUMBUU,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,LANDONO,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,MORAMO,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,MORAMO UTARA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,MOWILA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,PALANGGA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,PALANGGA SELATAN,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,RANOMEETO,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,RANOMEETO BARAT,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,TINANGGEA,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,WOLASI,KONAWE SELATAN,SULAWESI TENGGARA,Motor,250 CC,7100000,21,,N
385,1,ANDOWIA,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,ASERA,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,LANGGIKIMA,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,LASOLO,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,LEMBO,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,MOLAWE,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,MOTUI,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,OHEO,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,SAWA,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,WIWIRANO,KONAWE UTARA,SULAWESI TENGGARA,Motor,250 CC,6125000,21,,N
385,1,BARANGKA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,BATALAIWARU (BATALAIWORU),MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,BATUKARA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,DURUKA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,KABANGKA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,KABAWO,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,KATOBU,MUNA,SULAWESI TENGGARA,Motor,250 CC,5600000,21,,N
385,1,KONTU KOWUNA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,KONTUNAGA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,KUSAMBI,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,LASALEPA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,LAWA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,LOHIA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,MALIGANO,MUNA,SULAWESI TENGGARA,Motor,250 CC,6400000,21,,N
385,1,NAPABALANO,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,NAPANO KUSAMBI,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,PASI KOLAGA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,PASIR PUTIH,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,SAWERIGADI (SAWERIGADING/SEWERGADI),MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,TIWORO KEPULAUAN,MUNA,SULAWESI TENGGARA,Motor,250 CC,6000000,16,,Y
385,1,TIWORO SELATAN,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,TIWORO TENGAH,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,TIWORO UTARA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,TONGKUNO,MUNA,SULAWESI TENGGARA,Motor,250 CC,6950000,21,,N
385,1,TONGKUNO SELATAN,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,TOWEA,MUNA,SULAWESI TENGGARA,Motor,250 CC,6000000,16,,Y
385,1,WA DAGA,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,WAKORUMBA SELATAN,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,WATOPUTE,MUNA,SULAWESI TENGGARA,Motor,250 CC,5875000,21,,N
385,1,BINONGKO,WAKATOBI,SULAWESI TENGGARA,Motor,250 CC,8550000,21,,N
385,1,KALEDUPA,WAKATOBI,SULAWESI TENGGARA,Motor,250 CC,8550000,21,,N
385,1,KALEDUPA SELATAN,WAKATOBI,SULAWESI TENGGARA,Motor,250 CC,8550000,21,,N
385,1,TOGO BINONGKO,WAKATOBI,SULAWESI TENGGARA,Motor,250 CC,8550000,21,,N
385,1,TOMIA,WAKATOBI,SULAWESI TENGGARA,Motor,250 CC,8550000,21,,N
385,1,TOMIA TIMUR,WAKATOBI,SULAWESI TENGGARA,Motor,250 CC,8550000,21,,N
385,1,WANGI-WANGI,WAKATOBI,SULAWESI TENGGARA,Motor,250 CC,8550000,21,,N
385,1,WANGI-WANGI SELATAN,WAKATOBI,SULAWESI TENGGARA,Motor,250 CC,8550000,21,,N
385,1,MANTIKULORE,PALU,SULAWESI TENGAH,Motor,250 CC,4175000,17,,N
385,1,PALU BARAT,PALU,SULAWESI TENGAH,Motor,250 CC,4175000,17,,N
385,1,PALU SELATAN,PALU,SULAWESI TENGAH,Motor,250 CC,4175000,17,,N
385,1,PALU TIMUR,PALU,SULAWESI TENGAH,Motor,250 CC,4175000,17,,N
385,1,PALU UTARA,PALU,SULAWESI TENGAH,Motor,250 CC,4175000,17,,N
385,1,TATANGA,PALU,SULAWESI TENGAH,Motor,250 CC,4175000,17,,N
385,1,TAWAELI,PALU,SULAWESI TENGAH,Motor,250 CC,4175000,17,,N
385,1,ULUJADI,PALU,SULAWESI TENGAH,Motor,250 CC,4175000,17,,N
385,1,BALANTAK,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,BALANTAK SELATAN,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,BALANTAK UTARA,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,BATUI,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,BATUI SELATAN,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,BUALEMO (BOALEMO),BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,BUNTA,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,KINTOM,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,LAMALA,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,LOBU,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,LUWUK,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,LUWUK SELATAN,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,LUWUK TIMUR,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,LUWUK UTARA,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,MANTOH,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,MASAMA,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,MOILONG,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,NAMBO,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,NUHON,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,PAGIMANA,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,SIMPANG RAYA,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,TOILI,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,TOILI BARAT,BANGGAI,SULAWESI TENGAH,Motor,250 CC,7150000,21,,N
385,1,BIAU,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BOKAT,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BUKAL,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BUNOBOGU,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,GADUNG,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,KARAMAT,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,LAKEA (LIPUNOTO),BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,MOMUNU,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,PALELEH,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,PALELEH BARAT,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,TILOAN,BUOL,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BALAESANG,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,BALAESANG TANJUNG,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,BANAWA,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,BANAWA SELATAN,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,BANAWA TENGAH,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,DAMSOL (DAMPELAS SOJOL),DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,LABUAN,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,PINEMBANI,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,RIO PAKAVA (RIOPAKAWA),DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,SINDUE,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,SINDUE TOBATA,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,SINDUE TOMBUSABORA,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,SIRENJA,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,SOJOL,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,SOJOL UTARA,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,TANANTOVEA,DONGGALA,SULAWESI TENGAH,Motor,250 CC,5800000,21,,N
385,1,BAHODOPI,MOROWALI,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BUMI RAYA,MOROWALI,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BUNGKU BARAT,MOROWALI,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BUNGKU PESISIR,MOROWALI,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BUNGKU SELATAN,MOROWALI,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BUNGKU TENGAH,MOROWALI,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BUNGKU TIMUR,MOROWALI,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,BUNGKU UTARA,MOROWALI UTARA,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,LEMBO,MOROWALI UTARA,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,LEMBO RAYA,MOROWALI UTARA,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,MAMOSALATO,MOROWALI UTARA,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,MORI ATAS,MOROWALI UTARA,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,MORI UTARA,MOROWALI UTARA,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,PETASIA,MOROWALI UTARA,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,PETASIA BARAT,MOROWALI UTARA,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,PETASIA TIMUR,MOROWALI UTARA,SULAWESI TENGAH,Motor,250 CC,6900000,21,,N
385,1,WITA PONDA,MOROWALI,SULAWESI TENGAH,Motor,250 CC,6625000,21,,N
385,1,AMPIBABO,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,BALINGGI,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,BOLANO,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,BOLANO LAMBUNU/LAMBULU,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,KASIMBAR,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,MEPANGA,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,MOUTONG,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,ONGKA MALINO,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PALASA,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PARIGI,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PARIGI BARAT,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PARIGI SELATAN,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PARIGI TENGAH,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PARIGI UTARA,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,SAUSU,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,SINIU,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,TAOPA,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,TINOMBO,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,TINOMBO SELATAN,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,TOMINI,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,TORIBULU,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,TORUE,PARIGI MOUTONG,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,LAGE,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,LORE BARAT,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,LORE PIORE,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,LORE SELATAN,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,LORE TENGAH,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,LORE TIMUR,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,LORE UTARA,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PAMONA BARAT,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PAMONA PUSELEMBA,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PAMONA SELATAN,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PAMONA TENGGARA,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PAMONA TIMUR,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,PAMONA UTARA,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,POSO KOTA,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,POSO KOTA SELATAN,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,POSO KOTA UTARA,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,POSO PESISIR,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,POSO PESISIR SELATAN,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,POSO PESISIR UTARA,POSO,SULAWESI TENGAH,Motor,250 CC,6075000,21,,N
385,1,DOLO,SIGI,SULAWESI TENGAH,Motor,250 CC,5550000,21,,N
385,1,DOLO BARAT,SIGI,SULAWESI TENGAH,Motor,250 CC,5550000,21,,N
385,1,DOLO SELATAN,SIGI,SULAWESI TENGAH,Motor,250 CC,5550000,21,,N
385,1,GUMBASA,SIGI,SULAWESI TENGAH,Motor,250 CC,5550000,21,,N
385,1,KINOVARU,SIGI,SULAWESI TENGAH,Motor,250 CC,7575000,21,,N
385,1,KULAWI,SIGI,SULAWESI TENGAH,Motor,250 CC,7025000,21,,N
385,1,KULAWI SELATAN,SIGI,SULAWESI TENGAH,Motor,250 CC,7575000,21,,N
385,1,LINDU,SIGI,SULAWESI TENGAH,Motor,250 CC,9175000,21,,N
385,1,MARAWOLA,SIGI,SULAWESI TENGAH,Motor,250 CC,5550000,21,,N
385,1,MARAWOLA BARAT,SIGI,SULAWESI TENGAH,Motor,250 CC,5550000,21,,N
385,1,NOKILALAKI,SIGI,SULAWESI TENGAH,Motor,250 CC,9175000,21,,N
385,1,PALOLO,SIGI,SULAWESI TENGAH,Motor,250 CC,7025000,21,,N
385,1,SIGI BIROMARU,SIGI,SULAWESI TENGAH,Motor,250 CC,5550000,21,,N
385,1,TANAMBULAVA,SIGI,SULAWESI TENGAH,Motor,250 CC,5550000,21,,N
385,1,AMPANA KOTA,TOJO UNA-UNA,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,AMPANA TETE,TOJO UNA-UNA,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,TOJO,TOJO UNA-UNA,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,TOJO BARAT,TOJO UNA-UNA,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,ULU BONGKA,TOJO UNA-UNA,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,BAOLAN,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,BASIDONDO,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,DAKO PAMEAN,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,DAMPAL SELATAN,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,DAMPAL UTARA,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,DONDO,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,GALANG,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,LAMPASIO,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,OGO DEIDE,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,TOLITOLI UTARA,TOLI-TOLI,SULAWESI TENGAH,Motor,250 CC,6350000,21,,N
385,1,DUMBO RAYA,GORONTALO,GORONTALO,Motor,250 CC,7650000,17,,N
